invoice_id,customer_id,invoice_date,due_date,amount,segment,payment_terms_days,prior_late_rate,prior_avg_delay_days,dispute_flag,days_since_last_payment,macro_pressure,late_30
INV0012134,C00840,2025-09-13,2025-10-13,2760.42,SMB,30,0.2883,15.72,0,16.2,1.0,0
INV0012817,C02247,2025-09-13,2025-10-13,3483.18,SMB,30,0.5858,26.99,0,35.3,1.0,1
INV0013317,C01229,2025-09-13,2025-10-13,4237.14,Mid-market,30,0.3996,18.02,0,20.9,1.0,0
INV0013333,C01481,2025-09-13,2025-10-28,1136.88,Mid-market,45,0.1091,12.56,0,27.4,1.0,0
INV0013702,C00444,2025-09-13,2025-10-13,3909.92,SMB,30,0.5117,15.83,0,33.0,1.0,1
INV0014811,C02406,2025-09-13,2025-09-28,37758.94,Mid-market,15,0.4137,24.31,0,32.6,1.0,0
INV0015149,C00957,2025-09-13,2025-10-13,1898.3,SMB,30,0.2487,13.51,0,22.1,1.0,1
INV0017513,C01144,2025-09-13,2025-10-13,1419.85,Mid-market,30,0.5912,17.12,0,67.4,1.0,0
INV0018839,C00139,2025-09-13,2025-10-13,1278.96,Mid-market,30,0.25,7.82,0,29.8,1.0,1
INV0019047,C02187,2025-09-13,2025-10-13,1573.01,SMB,30,0.337,0.0,0,15.9,1.0,0
INV0019436,C01705,2025-09-13,2025-11-12,4860.97,Mid-market,60,0.3666,19.56,0,12.9,1.0,1
INV0004403,C00880,2025-09-14,2025-10-14,6382.17,Mid-market,30,0.2955,20.99,0,17.5,1.0,0
INV0005111,C01519,2025-09-14,2025-10-14,6333.15,Enterprise,30,0.3463,12.15,1,48.1,1.0,0
INV0005271,C00964,2025-09-14,2025-10-14,3647.88,Enterprise,30,0.309,13.3,0,21.7,1.0,1
INV0006716,C00456,2025-09-14,2025-11-13,7587.94,Enterprise,60,0.2254,8.02,0,8.5,1.0,0
INV0007288,C00496,2025-09-14,2025-10-14,1989.89,Mid-market,30,0.0,0.0,0,14.1,1.0,0
INV0008459,C00049,2025-09-14,2025-10-29,950.66,SMB,45,0.3605,1.21,1,27.1,1.0,0
INV0008513,C00113,2025-09-14,2025-11-13,4771.76,Enterprise,60,0.2683,11.5,0,34.0,1.0,1
INV0008641,C01220,2025-09-14,2025-10-14,5348.47,SMB,30,0.2764,3.3,0,33.1,1.0,0
INV0008835,C00189,2025-09-14,2025-10-14,1360.01,SMB,30,0.5515,20.04,0,39.7,1.0,1
INV0009155,C01458,2025-09-14,2025-09-29,4003.14,Enterprise,15,0.1424,11.99,1,37.5,1.0,0
INV0010004,C02409,2025-09-14,2025-10-14,7031.99,Mid-market,30,0.2256,14.55,0,19.9,1.0,0
INV0011249,C00246,2025-09-14,2025-10-14,5981.01,Mid-market,30,0.0265,1.1,0,5.5,1.0,0
INV0013151,C01302,2025-09-14,2025-10-14,3941.35,SMB,30,0.1766,11.86,0,31.2,1.0,0
INV0014076,C01837,2025-09-14,2025-10-14,75000.0,SMB,30,0.1434,2.09,0,12.7,1.0,0
INV0014316,C00433,2025-09-14,2025-10-14,1346.58,SMB,30,0.2369,12.95,0,33.7,1.0,1
INV0015223,C01952,2025-09-14,2025-11-13,4637.39,SMB,60,0.2557,16.17,0,38.7,1.0,0
INV0016056,C00364,2025-09-14,2025-10-14,3140.93,Mid-market,30,0.2335,13.13,0,24.1,1.0,1
INV0016583,C00693,2025-09-14,2025-09-29,2359.42,SMB,15,0.2343,12.09,0,18.8,1.0,0
INV0019901,C01629,2025-09-14,2025-10-14,4301.13,Mid-market,30,0.1746,0.0,0,36.2,1.0,0
INV0001387,C01204,2025-09-15,2025-11-14,1575.0,Mid-market,60,0.1552,2.37,0,4.7,1.0,0
INV0001644,C02327,2025-09-15,2025-10-15,4196.16,Mid-market,30,0.391,18.66,0,51.4,1.0,0
INV0002323,C00811,2025-09-15,2025-10-15,1259.19,SMB,30,0.2017,5.26,0,27.3,1.0,0
INV0004300,C01697,2025-09-15,2025-10-15,1747.08,Mid-market,30,0.2577,17.12,0,8.5,1.0,0
INV0005129,C02107,2025-09-15,2025-10-15,6110.07,Enterprise,30,0.5326,27.89,0,18.4,1.0,1
INV0005939,C01996,2025-09-15,2025-10-30,6758.15,SMB,45,0.0724,3.22,0,24.2,1.0,0
INV0006398,C00711,2025-09-15,2025-10-15,1165.83,Mid-market,30,0.2991,11.82,0,33.2,1.0,0
INV0006486,C02041,2025-09-15,2025-10-15,14837.89,SMB,30,0.1262,12.6,0,16.4,1.0,0
INV0008122,C01284,2025-09-15,2025-10-15,14380.84,Mid-market,30,0.352,1.17,0,29.5,1.0,0
INV0010574,C01612,2025-09-15,2025-10-15,4793.39,Enterprise,30,0.2708,19.79,0,37.9,1.0,1
INV0011629,C00561,2025-09-15,2025-10-30,3479.2,SMB,45,0.2531,5.04,0,28.9,1.0,0
INV0013344,C00402,2025-09-15,2025-10-30,636.91,Mid-market,45,0.2325,14.4,0,26.3,1.0,0
INV0013964,C00038,2025-09-15,2025-10-15,3417.58,SMB,30,0.1454,11.19,1,22.2,1.0,1
INV0015864,C01905,2025-09-15,2025-09-30,2822.56,SMB,15,0.2907,16.41,0,14.6,1.0,1
INV0016485,C01384,2025-09-15,2025-09-30,783.68,SMB,15,0.2945,8.81,0,47.0,1.0,0
INV0019349,C00106,2025-09-15,2025-10-15,14856.71,Enterprise,30,0.308,14.76,0,20.0,1.0,0
INV0019951,C01212,2025-09-15,2025-09-30,796.42,SMB,15,0.6254,8.79,0,35.3,1.0,0
INV0000213,C00060,2025-09-16,2025-10-31,1407.37,Mid-market,45,0.6433,25.16,0,43.2,1.0,1
INV0000658,C01149,2025-09-16,2025-10-16,2644.29,SMB,30,0.2583,8.35,0,38.0,1.0,1
INV0000910,C02198,2025-09-16,2025-10-31,665.02,SMB,45,0.2354,11.58,0,36.0,1.0,1
INV0001287,C00494,2025-09-16,2025-11-15,1013.31,Mid-market,60,0.1207,4.07,0,6.1,1.0,1
INV0001392,C01067,2025-09-16,2025-10-16,1450.94,Mid-market,30,0.2799,25.74,0,17.9,1.0,0
INV0003318,C02004,2025-09-16,2025-10-01,2124.68,SMB,15,0.052,0.0,0,5.7,1.0,1
INV0004088,C02035,2025-09-16,2025-10-16,926.47,SMB,30,0.2704,1.16,0,19.4,1.0,0
INV0005254,C02104,2025-09-16,2025-10-16,5328.94,SMB,30,0.1632,11.79,0,26.1,1.0,1
INV0006068,C01566,2025-09-16,2025-10-16,604.86,SMB,30,0.2369,3.09,0,26.3,1.0,1
INV0006585,C01917,2025-09-16,2025-10-16,1519.38,SMB,30,0.0514,0.0,0,20.5,1.0,1
INV0007345,C01211,2025-09-16,2025-10-16,901.33,SMB,30,0.2106,7.46,0,21.6,1.0,1
INV0009098,C00956,2025-09-16,2025-10-01,40234.37,Enterprise,15,0.3728,10.43,0,24.3,1.0,0
INV0009238,C00079,2025-09-16,2025-10-16,2031.21,SMB,30,0.3218,7.47,1,39.9,1.0,1
INV0010958,C02358,2025-09-16,2025-10-16,216.81,SMB,30,0.1766,5.48,0,19.5,1.0,0
INV0012785,C00291,2025-09-16,2025-10-16,50271.34,Enterprise,30,0.0392,0.0,0,21.9,1.0,0
INV0013442,C02341,2025-09-16,2025-10-01,2909.31,SMB,15,0.1628,10.17,0,18.6,1.0,1
INV0017926,C02452,2025-09-16,2025-10-01,5392.08,Mid-market,15,0.265,20.01,0,31.8,1.0,0
INV0000141,C02335,2025-09-17,2025-10-17,808.07,SMB,30,0.0469,0.19,0,17.3,1.0,0
INV0002148,C02172,2025-09-17,2025-11-16,736.12,SMB,60,0.1672,15.06,0,36.9,1.0,0
INV0002972,C02464,2025-09-17,2025-10-17,1274.35,SMB,30,0.4235,20.89,0,27.9,1.0,0
INV0003185,C00315,2025-09-17,2025-10-02,1015.0,Mid-market,15,0.0748,6.21,0,17.3,1.0,0
INV0003850,C01207,2025-09-17,2025-11-01,16549.0,Enterprise,45,0.177,13.02,0,28.7,1.0,0
INV0004715,C01997,2025-09-17,2025-10-17,343.44,Mid-market,30,0.0521,4.65,0,5.9,1.0,0
INV0005242,C00870,2025-09-17,2025-10-17,20110.42,SMB,30,0.023,7.14,0,15.5,1.0,0
INV0005826,C02088,2025-09-17,2025-10-17,1882.83,Mid-market,30,0.1698,0.96,0,32.6,1.0,0
INV0005838,C01480,2025-09-17,2025-10-17,2135.8,Mid-market,30,0.7931,33.2,0,51.6,1.0,1
INV0006312,C01892,2025-09-17,2025-10-17,57910.86,Enterprise,30,0.2018,7.7,0,42.0,1.0,0
INV0008546,C01944,2025-09-17,2025-11-01,2999.34,SMB,45,0.3644,8.35,0,45.6,1.0,0
INV0010412,C01914,2025-09-17,2025-10-17,17025.48,Mid-market,30,0.2083,8.24,0,31.5,1.0,0
INV0012638,C00988,2025-09-17,2025-10-17,4949.97,SMB,30,0.0163,0.0,0,12.4,1.0,0
INV0012677,C00161,2025-09-17,2025-10-17,152.17,SMB,30,0.235,11.3,0,27.9,1.0,0
INV0013065,C00998,2025-09-17,2025-11-16,18827.93,Enterprise,60,0.1475,6.39,0,27.7,1.0,1
INV0013844,C02099,2025-09-17,2025-10-17,3450.83,SMB,30,0.1779,2.3,0,14.1,1.0,0
INV0014174,C01277,2025-09-17,2025-11-16,834.34,SMB,60,0.3068,17.83,0,12.3,1.0,1
INV0014214,C00976,2025-09-17,2025-10-02,813.34,SMB,15,0.3116,7.45,0,9.5,1.0,0
INV0014377,C01805,2025-09-17,2025-10-17,981.17,Mid-market,30,0.0943,1.21,0,49.4,1.0,1
INV0015573,C01280,2025-09-17,2025-10-17,20666.49,SMB,30,0.2454,12.94,0,24.8,1.0,0
INV0016045,C02446,2025-09-17,2025-11-01,8290.61,SMB,45,0.1935,6.8,0,15.8,1.0,0
INV0000301,C01259,2025-09-18,2025-10-18,864.76,SMB,30,0.0,0.0,0,29.3,1.0,0
INV0004744,C00019,2025-09-18,2025-10-18,11647.71,Mid-market,30,0.2136,3.54,0,27.9,1.0,0
INV0004789,C00295,2025-09-18,2025-10-03,3784.36,SMB,15,0.0971,2.34,0,7.3,1.0,0
INV0006427,C02449,2025-09-18,2025-10-18,4033.3,Mid-market,30,0.362,11.55,0,10.5,1.0,0
INV0007215,C01624,2025-09-18,2025-10-18,1707.82,SMB,30,0.3229,6.85,0,16.2,1.0,0
INV0008464,C01509,2025-09-18,2025-10-18,23417.86,Enterprise,30,0.2462,5.25,0,14.9,1.0,1
INV0009646,C00252,2025-09-18,2025-11-02,1603.19,SMB,45,0.1392,0.0,0,33.6,1.0,0
INV0010965,C02314,2025-09-18,2025-10-18,15639.82,Mid-market,30,0.2979,20.34,0,38.7,1.0,0
INV0011096,C01755,2025-09-18,2025-11-02,1023.05,SMB,45,0.5846,26.13,0,18.5,1.0,1
INV0011323,C02343,2025-09-18,2025-10-18,2023.65,SMB,30,0.1317,10.26,0,8.9,1.0,0
INV0013324,C01504,2025-09-18,2025-11-17,14353.66,Mid-market,60,0.0615,0.0,0,25.4,1.0,0
INV0016365,C00262,2025-09-18,2025-10-18,14995.06,Enterprise,30,0.4756,25.84,0,29.1,1.0,1
INV0016596,C02228,2025-09-18,2025-10-18,3793.26,SMB,30,0.089,3.8,0,13.4,1.0,0
INV0016816,C01353,2025-09-18,2025-10-18,5854.12,Mid-market,30,0.4347,16.08,0,13.9,1.0,0
INV0018236,C02437,2025-09-18,2025-11-17,1883.72,SMB,60,0.1636,15.19,0,32.7,1.0,0
INV0018770,C01965,2025-09-18,2025-10-18,643.21,SMB,30,0.2935,18.96,0,30.8,1.0,1
INV0000437,C00986,2025-09-19,2025-10-19,7996.18,Mid-market,30,0.3163,17.82,0,35.4,1.0,0
INV0000559,C01946,2025-09-19,2025-10-19,1378.4,SMB,30,0.6009,19.46,0,39.8,1.0,1
INV0003339,C01934,2025-09-19,2025-10-19,1005.52,SMB,30,0.3251,10.25,0,14.0,1.0,0
INV0003736,C02282,2025-09-19,2025-10-19,14433.24,Enterprise,30,0.4314,16.88,0,18.0,1.0,0
INV0003864,C02296,2025-09-19,2025-11-18,921.63,SMB,60,0.5808,15.69,0,52.8,1.0,1
INV0004089,C02316,2025-09-19,2025-10-19,667.01,SMB,30,0.0998,12.33,0,23.1,1.0,0
INV0004413,C01080,2025-09-19,2025-11-03,805.28,SMB,45,0.3113,10.93,0,36.6,1.0,0
INV0007541,C01024,2025-09-19,2025-10-19,1185.63,SMB,30,0.1097,6.82,0,22.9,1.0,0
INV0008069,C01130,2025-09-19,2025-10-19,1103.11,SMB,30,0.5256,15.13,0,30.3,1.0,0
INV0008722,C02422,2025-09-19,2025-10-19,10481.25,Mid-market,30,0.3973,18.74,0,32.4,1.0,0
INV0011283,C01135,2025-09-19,2025-11-03,936.92,SMB,45,0.4473,16.58,0,17.4,1.0,1
INV0016310,C01595,2025-09-19,2025-11-03,883.91,SMB,45,0.0713,2.33,0,13.8,1.0,0
INV0016892,C02395,2025-09-19,2025-10-19,1203.96,Mid-market,30,0.1174,14.82,0,37.3,1.0,0
INV0018738,C01417,2025-09-19,2025-10-19,100.0,SMB,30,0.057,3.84,0,34.6,1.0,0
INV0000594,C01352,2025-09-20,2025-10-20,2905.25,Mid-market,30,0.3814,8.51,0,28.7,1.0,0
INV0001205,C01684,2025-09-20,2025-10-20,2060.12,SMB,30,0.1538,3.09,0,17.6,1.0,0
INV0003133,C00193,2025-09-20,2025-10-20,156.94,SMB,30,0.2879,4.22,0,20.4,1.0,0
INV0003567,C00054,2025-09-20,2025-11-19,1939.2,SMB,60,0.4207,25.78,0,17.3,1.0,1
INV0006443,C01447,2025-09-20,2025-10-05,307.92,Mid-market,15,0.4401,18.84,0,29.4,1.0,0
INV0007019,C00313,2025-09-20,2025-10-20,6372.31,Enterprise,30,0.1798,10.6,0,12.7,1.0,0
INV0011385,C02072,2025-09-20,2025-11-04,2807.01,SMB,45,0.0229,0.0,0,13.2,1.0,0
INV0012079,C01356,2025-09-20,2025-10-20,1027.07,SMB,30,0.0736,8.26,0,15.1,1.0,1
INV0013935,C02392,2025-09-20,2025-11-19,7843.13,SMB,60,0.3494,12.11,0,13.5,1.0,0
INV0015717,C01339,2025-09-20,2025-10-20,2021.46,Enterprise,30,0.3844,8.03,0,36.3,1.0,0
INV0017037,C01950,2025-09-20,2025-11-04,753.61,SMB,45,0.3154,13.64,0,36.5,1.0,0
INV0017165,C01045,2025-09-20,2025-11-04,752.85,SMB,45,0.1327,4.33,0,29.5,1.0,1
INV0017379,C02084,2025-09-20,2025-11-04,1622.82,SMB,45,0.0848,2.18,0,21.0,1.0,0
INV0017997,C01929,2025-09-20,2025-10-05,3934.35,Mid-market,15,0.148,2.89,0,17.0,1.0,1
INV0018274,C00086,2025-09-20,2025-11-04,202.58,SMB,45,0.3474,12.05,0,22.1,1.0,0
INV0019307,C00263,2025-09-20,2025-10-20,351.41,SMB,30,0.2586,1.91,0,54.8,1.0,0
INV0019614,C01425,2025-09-20,2025-10-20,1914.29,SMB,30,0.3648,21.97,0,20.1,1.0,1
INV0019824,C00667,2025-09-20,2025-11-04,997.82,SMB,45,0.3163,10.92,0,15.2,1.0,0
INV0001926,C00209,2025-09-21,2025-11-05,11876.92,Enterprise,45,0.1466,6.33,0,10.8,1.0,0
INV0002472,C00778,2025-09-21,2025-11-20,1721.15,SMB,60,0.3219,12.23,0,29.3,1.0,0
INV0004225,C00248,2025-09-21,2025-10-21,17609.52,SMB,30,0.1386,9.18,0,18.0,1.0,0
INV0004929,C01637,2025-09-21,2025-11-05,6062.35,Mid-market,45,0.1593,11.03,0,15.8,1.0,0
INV0005892,C01655,2025-09-21,2025-11-05,481.59,SMB,45,0.1208,6.07,0,14.0,1.0,1
INV0007427,C00911,2025-09-21,2025-10-21,1084.43,SMB,30,0.5226,22.23,0,30.1,1.0,1
INV0007497,C00301,2025-09-21,2025-11-20,1014.92,SMB,60,0.0043,6.34,0,30.4,1.0,1
INV0007642,C00157,2025-09-21,2025-10-21,1464.24,Mid-market,30,0.24,8.21,0,32.6,1.0,0
INV0008576,C01560,2025-09-21,2025-11-20,990.09,SMB,60,0.0539,0.0,0,40.7,1.0,0
INV0010316,C00435,2025-09-21,2025-10-21,987.15,Mid-market,30,0.1674,2.34,0,30.5,1.0,0
INV0011355,C01405,2025-09-21,2025-10-21,3179.5,SMB,30,0.2414,12.63,0,18.8,1.0,1
INV0011622,C02369,2025-09-21,2025-10-21,2533.15,SMB,30,0.4281,22.33,0,49.2,1.0,0
INV0013015,C00568,2025-09-21,2025-11-20,2406.0,Mid-market,60,0.3395,22.02,1,15.7,1.0,1
INV0014239,C00243,2025-09-21,2025-10-21,4542.74,SMB,30,0.1527,7.83,0,14.6,1.0,0
INV0014926,C00535,2025-09-21,2025-10-21,1795.2,Mid-market,30,0.126,4.32,0,11.4,1.0,0
INV0018059,C00412,2025-09-21,2025-10-21,20450.6,Enterprise,30,0.253,11.12,1,31.7,1.0,1
INV0019501,C01572,2025-09-21,2025-11-20,478.36,SMB,60,0.1854,9.87,0,28.2,1.0,1
INV0001248,C01821,2025-09-22,2025-11-21,2645.05,Mid-market,60,0.1424,3.4,0,25.3,1.0,0
INV0003702,C01530,2025-09-22,2025-10-22,781.03,SMB,30,0.1908,20.91,0,15.6,1.0,0
INV0006057,C00975,2025-09-22,2025-10-22,1519.05,Enterprise,30,0.3442,8.12,0,27.8,1.0,0
INV0008686,C01146,2025-09-22,2025-11-21,160.33,SMB,60,0.2285,10.71,0,31.9,1.0,0
INV0008862,C01276,2025-09-22,2025-10-07,1159.78,SMB,15,0.2398,8.08,0,35.9,1.0,0
INV0009287,C01823,2025-09-22,2025-11-21,2381.06,SMB,60,0.1504,0.0,0,23.0,1.0,0
INV0009493,C01473,2025-09-22,2025-10-22,796.31,SMB,30,0.1203,4.02,1,24.2,1.0,0
INV0009586,C00507,2025-09-22,2025-10-22,21641.36,SMB,30,0.0763,6.44,0,6.2,1.0,0
INV0010435,C01900,2025-09-22,2025-11-21,1325.59,SMB,60,0.1087,9.17,0,12.8,1.0,0
INV0011819,C00058,2025-09-22,2025-10-22,4652.24,Mid-market,30,0.4,14.55,0,27.3,1.0,1
INV0013506,C01669,2025-09-22,2025-11-21,860.4,SMB,60,0.3553,17.52,0,21.7,1.0,0
INV0013848,C00712,2025-09-22,2025-10-22,1783.49,SMB,30,0.1092,12.55,0,35.9,1.0,0
INV0013934,C01176,2025-09-22,2025-10-22,502.08,Mid-market,30,0.2864,17.17,0,26.0,1.0,0
INV0016076,C00160,2025-09-22,2025-11-06,6071.26,Enterprise,45,0.1958,6.32,0,14.2,1.0,0
INV0016697,C01389,2025-09-22,2025-11-06,1801.93,SMB,45,0.0758,4.85,0,25.7,1.0,1
INV0019002,C00436,2025-09-22,2025-10-22,9652.02,Mid-market,30,0.0588,12.6,0,22.9,1.0,0
INV0019173,C00849,2025-09-22,2025-11-21,5048.9,SMB,60,0.1085,6.59,1,11.9,1.0,1
INV0019838,C01383,2025-09-22,2025-10-07,1273.57,SMB,15,0.3224,17.04,1,44.6,1.0,1
INV0002606,C01398,2025-09-23,2025-10-23,811.9,SMB,30,0.3039,13.88,0,20.5,1.0,1
INV0003586,C01663,2025-09-23,2025-10-23,7383.24,SMB,30,0.1773,7.09,0,37.0,1.0,0
INV0004963,C00735,2025-09-23,2025-10-23,11494.87,Enterprise,30,0.4062,14.71,0,38.5,1.0,0
INV0005145,C02249,2025-09-23,2025-10-08,3588.82,SMB,15,0.4999,26.92,0,16.2,1.0,0
INV0005564,C02295,2025-09-23,2025-10-23,1789.0,Mid-market,30,0.1798,2.11,0,21.3,1.0,0
INV0009114,C01800,2025-09-23,2025-11-07,1417.62,Mid-market,45,0.2045,12.91,0,14.5,1.0,1
INV0009937,C02332,2025-09-23,2025-10-23,100.0,SMB,30,0.2675,8.99,0,20.3,1.0,0
INV0010092,C01490,2025-09-23,2025-10-23,1715.07,SMB,30,0.6247,24.15,0,30.5,1.0,1
INV0010712,C00248,2025-09-23,2025-10-23,1433.5,SMB,30,0.0283,0.0,0,4.7,1.0,0
INV0012011,C01081,2025-09-23,2025-10-23,6043.8,Enterprise,30,0.4949,21.5,1,38.0,1.0,1
INV0012296,C00274,2025-09-23,2025-11-22,6212.77,SMB,60,0.1549,7.8,0,16.5,1.0,0
INV0012816,C02324,2025-09-23,2025-11-22,384.45,SMB,60,0.0197,0.0,0,17.3,1.0,0
INV0012922,C01153,2025-09-23,2025-10-23,5821.89,SMB,30,0.2866,18.16,0,16.9,1.0,0
INV0013988,C01376,2025-09-23,2025-11-22,821.15,Mid-market,60,0.1008,0.0,0,13.0,1.0,0
INV0014462,C02068,2025-09-23,2025-11-07,17359.84,Enterprise,45,0.2657,14.42,0,19.0,1.0,0
INV0014529,C00441,2025-09-23,2025-11-22,681.13,SMB,60,0.1082,7.55,0,15.6,1.0,0
INV0002012,C00793,2025-09-24,2025-10-09,11193.03,Enterprise,15,0.0985,1.42,0,28.8,1.0,0
INV0002784,C01059,2025-09-24,2025-10-24,1407.12,Mid-market,30,0.1017,5.71,0,10.7,1.0,0
INV0003054,C00688,2025-09-24,2025-10-24,2419.98,SMB,30,0.0189,8.36,0,5.7,1.0,0
INV0006380,C00669,2025-09-24,2025-11-23,3634.31,Mid-market,60,0.0589,3.57,1,12.2,1.0,1
INV0006393,C01556,2025-09-24,2025-11-08,557.36,SMB,45,0.2493,8.21,0,12.7,1.0,0
INV0007371,C01822,2025-09-24,2025-10-09,18626.76,Enterprise,15,0.2302,9.91,0,28.3,1.0,0
INV0012122,C02120,2025-09-24,2025-11-08,1781.4,Mid-market,45,0.4817,18.73,0,43.4,1.0,1
INV0013358,C01083,2025-09-24,2025-10-24,750.26,SMB,30,0.1382,4.2,0,9.0,1.0,0
INV0014929,C00287,2025-09-24,2025-11-08,12766.9,Enterprise,45,0.1554,2.7,0,64.4,1.0,0
INV0015705,C02190,2025-09-24,2025-10-24,5105.93,Mid-market,30,0.1473,5.82,0,31.1,1.0,0
INV0016844,C00255,2025-09-24,2025-11-08,795.52,SMB,45,0.1164,6.67,0,18.9,1.0,1
INV0016873,C01972,2025-09-24,2025-10-24,1278.96,SMB,30,0.2859,9.69,0,17.5,1.0,1
INV0017575,C00326,2025-09-24,2025-10-24,902.35,SMB,30,0.2797,7.38,1,33.2,1.0,0
INV0017842,C00193,2025-09-24,2025-10-24,2459.73,SMB,30,0.2362,10.3,0,29.8,1.0,0
INV0018247,C02199,2025-09-24,2025-11-08,1482.77,SMB,45,0.3451,20.13,0,32.0,1.0,0
INV0003479,C01678,2025-09-25,2025-11-09,3547.05,Mid-market,45,0.1603,5.89,0,19.3,1.0,0
INV0004419,C01874,2025-09-25,2025-10-10,1633.34,Mid-market,15,0.2452,2.9,0,20.4,1.0,0
INV0007292,C02298,2025-09-25,2025-10-10,11309.11,Mid-market,15,0.1211,8.71,0,29.5,1.0,0
INV0007370,C01192,2025-09-25,2025-11-09,31156.62,SMB,45,0.2559,10.56,0,15.4,1.0,0
INV0008010,C01492,2025-09-25,2025-11-09,411.45,Mid-market,45,0.1336,0.0,0,12.2,1.0,0
INV0008617,C01020,2025-09-25,2025-10-25,19530.19,SMB,30,0.3145,10.38,0,58.6,1.0,1
INV0009489,C02045,2025-09-25,2025-10-25,699.61,SMB,30,0.2338,8.23,0,22.0,1.0,0
INV0009945,C01164,2025-09-25,2025-10-10,1482.02,Mid-market,15,0.0236,10.09,0,14.2,1.0,0
INV0013537,C02348,2025-09-25,2025-10-25,4450.09,Mid-market,30,0.3078,8.17,0,34.8,1.0,0
INV0014217,C00254,2025-09-25,2025-10-25,362.49,SMB,30,0.1245,2.85,0,31.2,1.0,0
INV0014281,C01546,2025-09-25,2025-10-25,1447.99,SMB,30,0.059,0.0,0,9.9,1.0,0
INV0015357,C00510,2025-09-25,2025-10-25,2619.93,SMB,30,0.1412,2.53,0,7.6,1.0,0
INV0016011,C00655,2025-09-25,2025-10-10,4429.82,SMB,15,0.0,10.21,0,19.3,1.0,0
INV0000387,C02113,2025-09-26,2025-11-10,2334.95,Mid-market,45,0.2007,9.85,1,68.1,1.0,0
INV0002117,C00238,2025-09-26,2025-11-10,4352.61,SMB,45,0.2444,10.74,0,27.3,1.0,0
INV0002806,C01932,2025-09-26,2025-11-10,3318.88,SMB,45,0.2209,9.1,0,26.7,1.0,0
INV0003200,C00028,2025-09-26,2025-10-26,7704.74,Enterprise,30,0.125,9.01,0,29.9,1.0,0
INV0003403,C00500,2025-09-26,2025-11-10,3403.09,Mid-market,45,0.6067,25.42,0,16.6,1.0,1
INV0004090,C01203,2025-09-26,2025-11-25,6506.33,SMB,60,0.4107,28.63,0,33.0,1.0,1
INV0004804,C01176,2025-09-26,2025-10-26,1709.58,Mid-market,30,0.2097,9.64,0,24.4,1.0,0
INV0005143,C00512,2025-09-26,2025-10-26,471.9,SMB,30,0.5974,23.2,0,19.7,1.0,1
INV0006888,C01762,2025-09-26,2025-10-26,8337.52,Mid-market,30,0.1944,15.09,0,13.4,1.0,0
INV0007242,C01536,2025-09-26,2025-10-11,4035.76,SMB,15,0.1717,11.21,1,77.2,1.0,1
INV0007983,C01314,2025-09-26,2025-10-11,582.63,SMB,15,0.1815,9.79,0,14.7,1.0,1
INV0009429,C01004,2025-09-26,2025-10-11,13233.52,Mid-market,15,0.1379,0.0,0,17.7,1.0,0
INV0010979,C00760,2025-09-26,2025-10-26,3986.56,Enterprise,30,0.333,20.41,0,28.0,1.0,1
INV0011414,C00670,2025-09-26,2025-10-11,664.25,SMB,15,0.1545,5.22,0,14.6,1.0,0
INV0012337,C01934,2025-09-26,2025-10-26,11924.32,SMB,30,0.2673,7.15,0,24.8,1.0,0
INV0013326,C01708,2025-09-26,2025-10-11,5320.59,Enterprise,15,0.225,2.88,0,51.6,1.0,0
INV0017437,C01490,2025-09-26,2025-10-26,1596.71,SMB,30,0.5569,30.8,0,29.0,1.0,1
INV0000295,C02317,2025-09-27,2025-10-12,2129.44,SMB,15,0.3586,17.5,1,16.1,1.0,1
INV0002132,C02474,2025-09-27,2025-11-11,3095.69,SMB,45,0.2998,4.07,0,25.5,1.0,1
INV0002667,C01322,2025-09-27,2025-10-27,14261.91,Enterprise,30,0.2338,16.96,0,15.6,1.0,0
INV0005291,C01793,2025-09-27,2025-10-12,2605.56,SMB,15,0.1451,7.56,0,18.9,1.0,0
INV0006337,C00786,2025-09-27,2025-10-12,463.23,SMB,15,0.2611,8.16,0,26.3,1.0,0
INV0007299,C01636,2025-09-27,2025-10-27,1242.47,SMB,30,0.1111,4.02,0,14.9,1.0,0
INV0009190,C00493,2025-09-27,2025-10-27,1080.3,SMB,30,0.2909,8.69,0,18.9,1.0,1
INV0010064,C02315,2025-09-27,2025-10-27,4040.75,Mid-market,30,0.0863,0.0,0,13.3,1.0,0
INV0013284,C00075,2025-09-27,2025-10-27,1760.83,SMB,30,0.4455,25.16,0,27.4,1.0,0
INV0015609,C01230,2025-09-27,2025-10-27,6040.16,Enterprise,30,0.161,18.12,0,52.0,1.0,0
INV0015759,C00159,2025-09-27,2025-11-26,1522.68,SMB,60,0.0818,4.34,0,53.7,1.0,0
INV0016082,C00272,2025-09-27,2025-10-27,5614.54,SMB,30,0.3157,7.98,0,23.3,1.0,0
INV0018342,C02315,2025-09-27,2025-11-11,5271.39,Mid-market,45,0.0,0.0,0,13.9,1.0,0
INV0019885,C00177,2025-09-27,2025-10-27,1728.2,SMB,30,0.0857,0.39,0,11.4,1.0,0
INV0001258,C01607,2025-09-28,2025-10-13,11362.84,Enterprise,15,0.258,17.4,0,20.2,1.0,0
INV0001400,C02133,2025-09-28,2025-10-28,520.61,SMB,30,0.1047,17.03,0,38.5,1.0,0
INV0001973,C02226,2025-09-28,2025-10-28,942.83,SMB,30,0.2743,0.72,0,9.2,1.0,0
